match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target,year
371846,369193,"Canterbury v Auckland at Christchurch- Feb 20, 2009",Match abandoned without a ball bowled,,2009-02-20,Christchurch,,Canterbury,Auckland,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2009
371848,369193,"Wellington v Central Districts at Wellington- Feb 20, 2009",Match abandoned without a ball bowled,,2009-02-20,Wellington,,Wellington,Central Districts,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2009
371849,369193,"Auckland v Otago at Auckland- Feb 22, 2009",Otago won by 42 runs,Otago 163/8 (20/20 ov); Auckland 121/7 (20/20 ov),2009-02-22,Auckland,,Auckland,Otago,Otago,42.0,,,Otago,163.0,8.0,20.0,20.0,Auckland,121.0,7.0,20.0,20.0,,,2009
371850,369193,"Central Districts v Canterbury at Palmerston North- Feb 22, 2009",Canterbury won by 3 wickets (with 9 balls remaining),Central Districts 144/6 (20/20 ov); Canterbury 145/7 (18.3/20 ov),2009-02-22,Palmerston North,,Central Districts,Canterbury,Canterbury,,3.0,9.0,Central Districts,144.0,6.0,20.0,20.0,Canterbury,145.0,7.0,18.3,20.0,,,2009
371851,369193,"Northern Districts v Wellington at Mt Maunganui- Feb 22, 2009",Wellington won by 7 wickets (with 21 balls remaining),Northern Districts 110 (18.5/20 ov); Wellington 111/3 (16.3/20 ov),2009-02-22,Mt Maunganui,,Northern Districts,Wellington,Wellington,,7.0,21.0,Northern Districts,110.0,10.0,18.5,20.0,Wellington,111.0,3.0,16.3,20.0,,,2009
371852,369193,"Final:Otago v Canterbury at Dunedin- Mar 1, 2009",Match abandoned without a ball bowled,,2009-03-01,Dunedin,Final,Otago,Canterbury,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2009
352674,352658,"Only T20I:West Indies v England at Port of Spain- Mar 15, 2009",West Indies won by 6 wickets (with 12 balls remaining),England 121 (19.1/20 ov); West Indies 123/4 (18/20 ov),2009-03-15,Port of Spain,Only T20I,West Indies,England,West Indies,,6.0,12.0,England,121.0,10.0,19.1,20.0,West Indies,123.0,4.0,18.0,20.0,,,2009
372829,372810,"Only T20 Match:New Zealand A v England Lions at New Plymouth- Mar 19, 2009",New Zealand A won by 84 runs,New Zealand A 227/6 (20/20 ov); England Lions 143 (16.4/20 ov),2009-03-19,New Plymouth,Only T20 Match,New Zealand A,England Lions,New Zealand A,84.0,,,New Zealand A,227.0,6.0,20.0,20.0,England Lions,143.0,10.0,16.4,20.0,,,2009
350475,350463,"1st T20I:South Africa v Australia at Johannesburg- Mar 27, 2009",South Africa won by 4 wickets (with 4 balls remaining),Australia 166/7 (20/20 ov); South Africa 168/6 (19.2/20 ov),2009-03-27,Johannesburg,1st T20I,South Africa,Australia,South Africa,,4.0,4.0,Australia,166.0,7.0,20.0,20.0,South Africa,168.0,6.0,19.2,20.0,,,2009
350476,350463,"2nd T20I:South Africa v Australia at Centurion- Mar 29, 2009",South Africa won by 17 runs,South Africa 156/5 (20/20 ov); Australia 139/8 (20/20 ov),2009-03-29,Centurion,2nd T20I,South Africa,Australia,South Africa,17.0,,,South Africa,156.0,5.0,20.0,20.0,Australia,139.0,8.0,20.0,20.0,,,2009
385761,385758,"Ruhuna v Schools Invitation XI at Colombo (Moors)- Mar 25, 2009",Ruhuna won by 8 wickets (with 55 balls remaining),Schools Invitation XI 73 (17/20 ov); Ruhuna 74/2 (10.5/20 ov),2009-03-25,Colombo (Moors),,Ruhuna,Schools Invitation XI,Ruhuna,,8.0,55.0,Schools Invitation XI,73.0,10.0,17.0,20.0,Ruhuna,74.0,2.0,10.5,20.0,,,2009
385759,385758,"Wayamba v Basnahira South at Colombo (SSC)- Mar 25, 2009",Basnahira South won by 50 runs,Basnahira South 169/6 (20/20 ov); Wayamba 119 (18.4/20 ov),2009-03-25,Colombo (SSC),,Wayamba,Basnahira South,Basnahira South,50.0,,,Basnahira South,169.0,6.0,20.0,20.0,Wayamba,119.0,10.0,18.4,20.0,,,2009
385760,385758,"Basnahira North v Kandurata at Colombo (SSC)- Mar 25, 2009",Kandurata won by 6 wickets (with 21 balls remaining),Basnahira North 121/9 (20/20 ov); Kandurata 122/4 (16.3/20 ov),2009-03-25,Colombo (SSC),,Basnahira North,Kandurata,Kandurata,,6.0,21.0,Basnahira North,121.0,9.0,20.0,20.0,Kandurata,122.0,4.0,16.3,20.0,,,2009
385762,385758,"Basnahira South v Kandurata at Colombo (PSS)- Mar 26, 2009",Basnahira South won by 33 runs,Basnahira South 168/9 (20/20 ov); Kandurata 135 (17.3/20 ov),2009-03-26,Colombo (PSS),,Basnahira South,Kandurata,Basnahira South,33.0,,,Basnahira South,168.0,9.0,20.0,20.0,Kandurata,135.0,10.0,17.3,20.0,,,2009
385764,385758,"Wayamba v Schools Invitation XI at Colombo (Moors)- Mar 26, 2009",Wayamba won by 4 wickets (with 25 balls remaining),Schools Invitation XI 120/8 (20/20 ov); Wayamba 121/6 (15.5/20 ov),2009-03-26,Colombo (Moors),,Wayamba,Schools Invitation XI,Wayamba,,4.0,25.0,Schools Invitation XI,120.0,8.0,20.0,20.0,Wayamba,121.0,6.0,15.5,20.0,,,2009
385763,385758,"Ruhuna v Basnahira North at Colombo (Moors)- Mar 26, 2009",Ruhuna won by 51 runs,Ruhuna 203/6 (20/20 ov); Basnahira North 152 (19.1/20 ov),2009-03-26,Colombo (Moors),,Ruhuna,Basnahira North,Ruhuna,51.0,,,Ruhuna,203.0,6.0,20.0,20.0,Basnahira North,152.0,10.0,19.1,20.0,,,2009
385767,385758,"Kandurata v Schools Invitation XI at Colombo (Police)- Mar 28, 2009",Kandurata won by 6 wickets (with 43 balls remaining),Schools Invitation XI 101/8 (20/20 ov); Kandurata 102/4 (12.5/20 ov),2009-03-28,Colombo (Police),,Kandurata,Schools Invitation XI,Kandurata,,6.0,43.0,Schools Invitation XI,101.0,8.0,20.0,20.0,Kandurata,102.0,4.0,12.5,20.0,,,2009
385765,385758,"Wayamba v Ruhuna at Colombo (SSC)- Mar 28, 2009",Wayamba won by 5 wickets (with 17 balls remaining),Ruhuna 127 (18.4/20 ov); Wayamba 130/5 (17.1/20 ov),2009-03-28,Colombo (SSC),,Wayamba,Ruhuna,Wayamba,,5.0,17.0,Ruhuna,127.0,10.0,18.4,20.0,Wayamba,130.0,5.0,17.1,20.0,,,2009
385766,385758,"Basnahira South v Basnahira North at Colombo (SSC)- Mar 28, 2009",Basnahira South won by 13 runs,Basnahira South 158/8 (20/20 ov); Basnahira North 145/8 (20/20 ov),2009-03-28,Colombo (SSC),,Basnahira South,Basnahira North,Basnahira South,13.0,,,Basnahira South,158.0,8.0,20.0,20.0,Basnahira North,145.0,8.0,20.0,20.0,,,2009
385768,385758,"Basnahira North v Wayamba at Colombo (Colts)- Mar 29, 2009",Wayamba won by 29 runs,Wayamba 156/5 (20/20 ov); Basnahira North 127 (16.1/20 ov),2009-03-29,Colombo (Colts),,Basnahira North,Wayamba,Wayamba,29.0,,,Wayamba,156.0,5.0,20.0,20.0,Basnahira North,127.0,10.0,16.1,20.0,,,2009
385770,385758,"Basnahira South v Schools Invitation XI at Colombo (Moors)- Mar 29, 2009",Basnahira South won by 27 runs,Basnahira South 172/9 (20/20 ov); Schools Invitation XI 145/7 (20/20 ov),2009-03-29,Colombo (Moors),,Basnahira South,Schools Invitation XI,Basnahira South,27.0,,,Basnahira South,172.0,9.0,20.0,20.0,Schools Invitation XI,145.0,7.0,20.0,20.0,,,2009
385769,385758,"Ruhuna v Kandurata at Colombo (Colts)- Mar 29, 2009",Kandurata won by 12 runs,Kandurata 119 (15.3/20 ov); Ruhuna 107 (19/20 ov),2009-03-29,Colombo (Colts),,Ruhuna,Kandurata,Kandurata,12.0,,,Kandurata,119.0,10.0,15.3,20.0,Ruhuna,107.0,10.0,19.0,20.0,,,2009
385773,385758,"Basnahira North v Schools Invitation XI at Colombo (PSS)- Mar 31, 2009",Basnahira North won by 2 wickets (with 4 balls remaining),Schools Invitation XI 125/8 (20/20 ov); Basnahira North 129/8 (19.2/20 ov),2009-03-31,Colombo (PSS),,Basnahira North,Schools Invitation XI,Basnahira North,,2.0,4.0,Schools Invitation XI,125.0,8.0,20.0,20.0,Basnahira North,129.0,8.0,19.2,20.0,,,2009
385771,385758,"Basnahira South v Ruhuna at Colombo (SSC)- Mar 31, 2009",Basnahira South won by 4 wickets (with 8 balls remaining),Ruhuna 158/9 (20/20 ov); Basnahira South 161/6 (18.4/20 ov),2009-03-31,Colombo (SSC),,Basnahira South,Ruhuna,Basnahira South,,4.0,8.0,Ruhuna,158.0,9.0,20.0,20.0,Basnahira South,161.0,6.0,18.4,20.0,,,2009
385772,385758,"Kandurata v Wayamba at Colombo (SSC)- Mar 31, 2009",Wayamba won by 6 wickets (with 33 balls remaining),Kandurata 78 (17.2/20 ov); Wayamba 82/4 (14.3/20 ov),2009-03-31,Colombo (SSC),,Kandurata,Wayamba,Wayamba,,6.0,33.0,Kandurata,78.0,10.0,17.2,20.0,Wayamba,82.0,4.0,14.3,20.0,,,2009
385774,385758,"1st Semi-Final:Basnahira South v Kandurata at Colombo (SSC)- Apr 4, 2009",Basnahira South won by 15 runs,Basnahira South 137/9 (20/20 ov); Kandurata 122/8 (20/20 ov),2009-04-04,Colombo (SSC),1st Semi-Final,Basnahira South,Kandurata,Basnahira South,15.0,,,Basnahira South,137.0,9.0,20.0,20.0,Kandurata,122.0,8.0,20.0,20.0,,,2009
385775,385758,"2nd Semi-Final:Ruhuna v Wayamba at Colombo (SSC)- Apr 4, 2009",No result,Ruhuna 88/7 (15/20 ov),2009-04-04,Colombo (SSC),2nd Semi-Final,Ruhuna,Wayamba,No result,,,,Ruhuna,88.0,7.0,15.0,20.0,,,,,,,,2009
385776,385758,"Final:Basnahira South v Wayamba at Colombo (SSC)- Apr 5, 2009",Wayamba won by 5 wickets (with 6 balls remaining),Basnahira South 144 (19.1/20 ov); Wayamba 149/5 (19/20 ov),2009-04-05,Colombo (SSC),Final,Basnahira South,Wayamba,Wayamba,,5.0,6.0,Basnahira South,144.0,10.0,19.1,20.0,Wayamba,149.0,5.0,19.0,20.0,,,2009
392615,390287,"Only T20I:Australia v Pakistan at Dubai (DSC)- May 7, 2009",Pakistan won by 7 wickets (with 22 balls remaining),Australia 108 (19.5/20 ov); Pakistan 109/3 (16.2/20 ov),2009-05-07,Dubai (DSC),Only T20I,Australia,Pakistan,Pakistan,,7.0,22.0,Australia,108.0,10.0,19.5,20.0,Pakistan,109.0,3.0,16.2,20.0,,,2009
404136,404134,"Centrals v Northerns (Zimbabwe) at Bulawayo- May 13, 2009",Centrals won by 6 wickets (with 9 balls remaining),Northerns (Zimbabwe) 98 (19.2/20 ov); Centrals 99/4 (18.3/20 ov),2009-05-13,Bulawayo,,Centrals,Northerns (Zimbabwe),Centrals,,6.0,9.0,Northerns (Zimbabwe),98.0,10.0,19.2,20.0,Centrals,99.0,4.0,18.3,20.0,,,2009
404135,404134,"Easterns (Zimbabwe) v Westerns at Bulawayo- May 13, 2009",Westerns won by 4 wickets (with 3 balls remaining),Easterns (Zimbabwe) 135/6 (20/20 ov); Westerns 138/6 (19.3/20 ov),2009-05-13,Bulawayo,,Easterns (Zimbabwe),Westerns,Westerns,,4.0,3.0,Easterns (Zimbabwe),135.0,6.0,20.0,20.0,Westerns,138.0,6.0,19.3,20.0,,,2009
404138,404134,"Centrals v Westerns at Bulawayo- May 13, 2009",Match tied,Westerns 208/3 (20/20 ov); Centrals 208/4 (20/20 ov),2009-05-13,Bulawayo,,Centrals,Westerns,Match tied,,,,Westerns,208.0,3.0,20.0,20.0,Centrals,208.0,4.0,20.0,20.0,,,2009
404137,404134,"Easterns (Zimbabwe) v Northerns (Zimbabwe) at Bulawayo- May 13, 2009",Northerns (Zimbabwe) won by 43 runs,Northerns (Zimbabwe) 133/8 (20/20 ov); Easterns (Zimbabwe) 90 (17.3/20 ov),2009-05-13,Bulawayo,,Easterns (Zimbabwe),Northerns (Zimbabwe),Northerns (Zimbabwe),43.0,,,Northerns (Zimbabwe),133.0,8.0,20.0,20.0,Easterns (Zimbabwe),90.0,10.0,17.3,20.0,,,2009
404140,404134,"Centrals v Easterns (Zimbabwe) at Bulawayo- May 14, 2009",Centrals won by 11 runs,Centrals 128/4 (20/20 ov); Easterns (Zimbabwe) 117 (18.4/20 ov),2009-05-14,Bulawayo,,Centrals,Easterns (Zimbabwe),Centrals,11.0,,,Centrals,128.0,4.0,20.0,20.0,Easterns (Zimbabwe),117.0,10.0,18.4,20.0,,,2009
404139,404134,"Northerns (Zimbabwe) v Westerns at Bulawayo- May 14, 2009",Match tied,Northerns (Zimbabwe) 139/8 (20/20 ov); Westerns 139 (20/20 ov),2009-05-14,Bulawayo,,Northerns (Zimbabwe),Westerns,Match tied,,,,Northerns (Zimbabwe),139.0,8.0,20.0,20.0,Westerns,139.0,10.0,20.0,20.0,,,2009
404142,404134,"Centrals v Northerns (Zimbabwe) at Bulawayo- May 14, 2009",Northerns (Zimbabwe) won by 48 runs,Northerns (Zimbabwe) 192/3 (20/20 ov); Centrals 144 (17/20 ov),2009-05-14,Bulawayo,,Centrals,Northerns (Zimbabwe),Northerns (Zimbabwe),48.0,,,Northerns (Zimbabwe),192.0,3.0,20.0,20.0,Centrals,144.0,10.0,17.0,20.0,,,2009
404141,404134,"Easterns (Zimbabwe) v Westerns at Bulawayo- May 14, 2009",Easterns (Zimbabwe) won by 2 wickets (with 0 balls remaining),Westerns 135/8 (20/20 ov); Easterns (Zimbabwe) 136/8 (20/20 ov),2009-05-14,Bulawayo,,Easterns (Zimbabwe),Westerns,Easterns (Zimbabwe),,2.0,0.0,Westerns,135.0,8.0,20.0,20.0,Easterns (Zimbabwe),136.0,8.0,20.0,20.0,,,2009
404144,404134,"Centrals v Westerns at Bulawayo- May 15, 2009",Westerns won by 31 runs,Westerns 156/3 (20/20 ov); Centrals 125 (20/20 ov),2009-05-15,Bulawayo,,Centrals,Westerns,Westerns,31.0,,,Westerns,156.0,3.0,20.0,20.0,Centrals,125.0,10.0,20.0,20.0,,,2009
404143,404134,"Easterns (Zimbabwe) v Northerns (Zimbabwe) at Bulawayo- May 15, 2009",Northerns (Zimbabwe) won by 7 wickets (with 30 balls remaining),Easterns (Zimbabwe) 120/7 (20/20 ov); Northerns (Zimbabwe) 121/3 (15/20 ov),2009-05-15,Bulawayo,,Easterns (Zimbabwe),Northerns (Zimbabwe),Northerns (Zimbabwe),,7.0,30.0,Easterns (Zimbabwe),120.0,7.0,20.0,20.0,Northerns (Zimbabwe),121.0,3.0,15.0,20.0,,,2009
404146,404134,"Centrals v Easterns (Zimbabwe) at Bulawayo- May 15, 2009",Easterns (Zimbabwe) won by 10 runs,Easterns (Zimbabwe) 192/7 (20/20 ov); Centrals 182/2 (20/20 ov),2009-05-15,Bulawayo,,Centrals,Easterns (Zimbabwe),Easterns (Zimbabwe),10.0,,,Easterns (Zimbabwe),192.0,7.0,20.0,20.0,Centrals,182.0,2.0,20.0,20.0,,,2009
404145,404134,"Northerns (Zimbabwe) v Westerns at Bulawayo- May 15, 2009",Westerns won by 6 wickets (with 5 balls remaining),Northerns (Zimbabwe) 128/5 (20/20 ov); Westerns 132/4 (19.1/20 ov),2009-05-15,Bulawayo,,Northerns (Zimbabwe),Westerns,Westerns,,6.0,5.0,Northerns (Zimbabwe),128.0,5.0,20.0,20.0,Westerns,132.0,4.0,19.1,20.0,,,2009
404147,404134,"3rd Place Play-off:Centrals v Easterns (Zimbabwe) at Bulawayo- May 16, 2009",Easterns (Zimbabwe) won by 70 runs,Easterns (Zimbabwe) 239/3 (20/20 ov); Centrals 169 (16.3/20 ov),2009-05-16,Bulawayo,3rd Place Play-off,Centrals,Easterns (Zimbabwe),Easterns (Zimbabwe),70.0,,,Easterns (Zimbabwe),239.0,3.0,20.0,20.0,Centrals,169.0,10.0,16.3,20.0,,,2009
404148,404134,"Final:Northerns (Zimbabwe) v Westerns at Bulawayo- May 16, 2009",Westerns won by 4 runs,Westerns 116 (19.2/20 ov); Northerns (Zimbabwe) 112/9 (20/20 ov),2009-05-16,Bulawayo,Final,Northerns (Zimbabwe),Westerns,Westerns,4.0,,,Westerns,116.0,10.0,19.2,20.0,Northerns (Zimbabwe),112.0,9.0,20.0,20.0,,,2009
392181,374163,"1st match:Chennai Super Kings v Mumbai Indians at Cape Town- Apr 18, 2009",Mumbai Indians won by 19 runs,Mumbai Indians 165/7 (20/20 ov); Chennai Super Kings 146/7 (20/20 ov),2009-04-18,Cape Town,1st match,Chennai Super Kings,Mumbai Indians,Mumbai Indians,19.0,,,Mumbai Indians,165.0,7.0,20.0,20.0,Chennai Super Kings,146.0,7.0,20.0,20.0,,,2009
392182,374163,"2nd match:Royal Challengers Bangalore v Rajasthan Royals at Cape Town- Apr 18, 2009",Royal Challengers Bangalore won by 75 runs,Royal Challengers Bangalore 133/8 (20/20 ov); Rajasthan Royals 58 (15.1/20 ov),2009-04-18,Cape Town,2nd match,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,75.0,,,Royal Challengers Bangalore,133.0,8.0,20.0,20.0,Rajasthan Royals,58.0,10.0,15.1,20.0,,,2009
392183,374163,"3rd match:Delhi Daredevils v Kings XI Punjab at Cape Town- Apr 19, 2009",Delhi Daredevils won by 10 wickets (with 7 balls remaining) (D/L method),"Kings XI Punjab 104/7 (12/12 ov); Delhi Daredevils 58/0 (4.5/6 ov, target: 54)",2009-04-19,Cape Town,3rd match,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,,10.0,7.0,Kings XI Punjab,104.0,7.0,12.0,12.0,Delhi Daredevils,58.0,0.0,4.5,6.0,1.0,54.0,2009
392184,374163,"4th match:Deccan Chargers v Kolkata Knight Riders at Cape Town- Apr 19, 2009",Deccan Chargers won by 8 wickets (with 41 balls remaining),Kolkata Knight Riders 101 (19.4/20 ov); Deccan Chargers 104/2 (13.1/20 ov),2009-04-19,Cape Town,4th match,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,,8.0,41.0,Kolkata Knight Riders,101.0,10.0,19.4,20.0,Deccan Chargers,104.0,2.0,13.1,20.0,,,2009
392185,374163,"5th match:Royal Challengers Bangalore v Chennai Super Kings at Port Elizabeth- Apr 20, 2009",Chennai Super Kings won by 92 runs,Chennai Super Kings 179/5 (20/20 ov); Royal Challengers Bangalore 87 (15.2/20 ov),2009-04-20,Port Elizabeth,5th match,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,92.0,,,Chennai Super Kings,179.0,5.0,20.0,20.0,Royal Challengers Bangalore,87.0,10.0,15.2,20.0,,,2009
392186,374163,"6th match:Kings XI Punjab v Kolkata Knight Riders at Durban- Apr 21, 2009",Kolkata Knight Riders won by 11 runs (D/L method),"Kings XI Punjab 158/6 (20/20 ov); Kolkata Knight Riders 79/1 (9.2/9.2 ov, target: 69)",2009-04-21,Durban,6th match,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,11.0,,,Kings XI Punjab,158.0,6.0,20.0,20.0,Kolkata Knight Riders,79.0,1.0,9.2,9.2,1.0,69.0,2009
392187,374163,"7th match:Mumbai Indians v Rajasthan Royals at Durban- Apr 21, 2009",Match abandoned without a ball bowled,,2009-04-21,Durban,7th match,Mumbai Indians,Rajasthan Royals,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2009
392188,374163,"8th match:Royal Challengers Bangalore v Deccan Chargers at Cape Town- Apr 22, 2009",Deccan Chargers won by 24 runs,Deccan Chargers 184/6 (20/20 ov); Royal Challengers Bangalore 160/8 (20/20 ov),2009-04-22,Cape Town,8th match,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,24.0,,,Deccan Chargers,184.0,6.0,20.0,20.0,Royal Challengers Bangalore,160.0,8.0,20.0,20.0,,,2009
392189,374163,"9th match:Chennai Super Kings v Delhi Daredevils at Durban- Apr 23, 2009",Delhi Daredevils won by 9 runs,Delhi Daredevils 189/5 (20/20 ov); Chennai Super Kings 180/9 (20/20 ov),2009-04-23,Durban,9th match,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,9.0,,,Delhi Daredevils,189.0,5.0,20.0,20.0,Chennai Super Kings,180.0,9.0,20.0,20.0,,,2009
392190,374163,"10th match:Kolkata Knight Riders v Rajasthan Royals at Cape Town- Apr 23, 2009",Match tied (Rajasthan Royals won the one-over eliminator),Rajasthan Royals 150/6 (20/20 ov); Kolkata Knight Riders 150/8 (20/20 ov),2009-04-23,Cape Town,10th match,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,,,,Rajasthan Royals,150.0,6.0,20.0,20.0,Kolkata Knight Riders,150.0,8.0,20.0,20.0,,,2009
392191,374163,"11th match:Royal Challengers Bangalore v Kings XI Punjab at Durban- Apr 24, 2009",Kings XI Punjab won by 7 wickets (with 6 balls remaining),Royal Challengers Bangalore 168/9 (20/20 ov); Kings XI Punjab 173/3 (19/20 ov),2009-04-24,Durban,11th match,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,,7.0,6.0,Royal Challengers Bangalore,168.0,9.0,20.0,20.0,Kings XI Punjab,173.0,3.0,19.0,20.0,,,2009
392192,374163,"12th match:Deccan Chargers v Mumbai Indians at Durban- Apr 25, 2009",Deccan Chargers won by 12 runs,Deccan Chargers 168/9 (20/20 ov); Mumbai Indians 156/7 (20/20 ov),2009-04-25,Durban,12th match,Deccan Chargers,Mumbai Indians,Deccan Chargers,12.0,,,Deccan Chargers,168.0,9.0,20.0,20.0,Mumbai Indians,156.0,7.0,20.0,20.0,,,2009
392193,374163,"13th match:Chennai Super Kings v Kolkata Knight Riders at Cape Town- Apr 25, 2009",Match abandoned without a ball bowled,,2009-04-25,Cape Town,13th match,Chennai Super Kings,Kolkata Knight Riders,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2009
392194,374163,"14th match:Royal Challengers Bangalore v Delhi Daredevils at Port Elizabeth- Apr 26, 2009",Delhi Daredevils won by 6 wickets (with 4 balls remaining),Royal Challengers Bangalore 149/7 (20/20 ov); Delhi Daredevils 150/4 (19.2/20 ov),2009-04-26,Port Elizabeth,14th match,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,,6.0,4.0,Royal Challengers Bangalore,149.0,7.0,20.0,20.0,Delhi Daredevils,150.0,4.0,19.2,20.0,,,2009
392195,374163,"15th match:Kings XI Punjab v Rajasthan Royals at Cape Town- Apr 26, 2009",Kings XI Punjab won by 27 runs,Kings XI Punjab 139/6 (20/20 ov); Rajasthan Royals 112/7 (20/20 ov),2009-04-26,Cape Town,15th match,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,27.0,,,Kings XI Punjab,139.0,6.0,20.0,20.0,Rajasthan Royals,112.0,7.0,20.0,20.0,,,2009
392196,374163,"16th match:Chennai Super Kings v Deccan Chargers at Durban- Apr 27, 2009",Deccan Chargers won by 6 wickets (with 3 balls remaining),Chennai Super Kings 165/6 (20/20 ov); Deccan Chargers 169/4 (19.3/20 ov),2009-04-27,Durban,16th match,Chennai Super Kings,Deccan Chargers,Deccan Chargers,,6.0,3.0,Chennai Super Kings,165.0,6.0,20.0,20.0,Deccan Chargers,169.0,4.0,19.3,20.0,,,2009
392197,374163,"17th match:Kolkata Knight Riders v Mumbai Indians at Port Elizabeth- Apr 27, 2009",Mumbai Indians won by 92 runs,Mumbai Indians 187/6 (20/20 ov); Kolkata Knight Riders 95 (15.2/20 ov),2009-04-27,Port Elizabeth,17th match,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,92.0,,,Mumbai Indians,187.0,6.0,20.0,20.0,Kolkata Knight Riders,95.0,10.0,15.2,20.0,,,2009
392198,374163,"18th match:Delhi Daredevils v Rajasthan Royals at Centurion- Apr 28, 2009",Rajasthan Royals won by 5 wickets (with 9 balls remaining),Delhi Daredevils 143/7 (20/20 ov); Rajasthan Royals 147/5 (18.3/20 ov),2009-04-28,Centurion,18th match,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,,5.0,9.0,Delhi Daredevils,143.0,7.0,20.0,20.0,Rajasthan Royals,147.0,5.0,18.3,20.0,,,2009
392199,374163,"19th match:Royal Challengers Bangalore v Kolkata Knight Riders at Durban- Apr 29, 2009",Royal Challengers Bangalore won by 5 wickets (with 1 ball remaining),Kolkata Knight Riders 139/6 (20/20 ov); Royal Challengers Bangalore 143/5 (19.5/20 ov),2009-04-29,Durban,19th match,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,,5.0,1.0,Kolkata Knight Riders,139.0,6.0,20.0,20.0,Royal Challengers Bangalore,143.0,5.0,19.5,20.0,,,2009
392200,374163,"20th match:Kings XI Punjab v Mumbai Indians at Durban- Apr 29, 2009",Kings XI Punjab won by 3 runs,Kings XI Punjab 119/8 (20/20 ov); Mumbai Indians 116/7 (20/20 ov),2009-04-29,Durban,20th match,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,3.0,,,Kings XI Punjab,119.0,8.0,20.0,20.0,Mumbai Indians,116.0,7.0,20.0,20.0,,,2009
